Artikel-ID,Artikel,Text
art_87,Art. 87,"Dem bedingt Entlassenen wird eine Probezeit auferlegt, deren Dauer dem Strafrest entspricht. Sie beträgt jedoch mindestens ein Jahr und höchstens fünf Jahre. Die Vollzugsbehörde ordnet in der Regel für die Dauer der Probezeit Bewährungshilfe an. Sie kann dem bedingt Entlassenen Weisungen erteilen. Erfolgte die bedingte Entlassung aus einer Freiheitsstrafe, die wegen einer Straftat nach Artikel 64 Absatz 1 verhängt worden war, und erscheinen bei Ablauf der Probezeit die Bewährungshilfe oder Weisungen weiterhin notwendig, um der Gefahr weiterer Straftaten dieser Art zu begegnen, so kann das Gericht auf Antrag der Vollzugsbehörde die Bewährungshilfe oder die Weisungen jeweils um ein bis fünf Jahre verlängern oder für diese Zeit neue Weisungen anordnen. Die Rückversetzung in den Strafvollzug nach Artikel 95 Absatz 5 ist in diesem Fall nicht möglich."
art_88,Art. 88,"Hat sich der bedingt Entlassene bis zum Ablauf der Probezeit bewährt, so ist er endgültig entlassen."
art_89,Art. 89,"Begeht der bedingt Entlassene während der Probezeit ein Verbrechen oder Vergehen, so ordnet das für die Beurteilung der neuen Tat zuständige Gericht die Rückversetzung an. Ist trotz des während der Probezeit begangenen Verbrechens oder Vergehens nicht zu erwarten, dass der Verurteilte weitere Straftaten begehen wird, so verzichtet das Gericht auf eine Rückversetzung. Es kann den Verurteilten verwarnen und die Probezeit um höchstens die Hälfte der von der zuständigen Behörde ursprünglich festgesetzten Dauer verlängern. Erfolgt die Verlängerung erst nach Ablauf der Probezeit, so beginnt sie am Tag der Anordnung. Die Bestimmungen über die Bewährungshilfe und die Weisungen sind anwendbar (Art. 93–95). Entzieht sich der bedingt Entlassene der Bewährungshilfe oder missachtet er die Weisungen, so sind die Artikel 95 Absätze 3–5 anwendbar. Die Rückversetzung darf nicht mehr angeordnet werden, wenn seit dem Ablauf der Probezeit drei Jahre vergangen sind. Die Untersuchungshaft, die der Täter während des Verfahrens der Rückversetzung ausgestanden hat, ist auf den Strafrest anzurechnen. Sind auf Grund der neuen Straftat die Voraussetzungen für eine unbedingte Freiheitsstrafe erfüllt und trifft diese mit der durch den Widerruf vollziehbar gewordenen Reststrafe zusammen, so bildet das Gericht in Anwendung von Artikel 49 eine Gesamtstrafe. Auf diese sind die Regeln der bedingten Entlassung erneut anwendbar. Wird nur die Reststrafe vollzogen, so ist Artikel 86 Absätze 1–4 anwendbar. Trifft eine durch den Entscheid über die Rückversetzung vollziehbar gewordene Reststrafe mit dem Vollzug einer Massnahme nach den Artikeln 59–61 zusammen, so ist Artikel 57 Absätze 2 und 3 anwendbar."
art_90,Art. 90,"Eine Person, die sich im Vollzug einer Massnahme nach den Artikeln 59–61 befindet, darf nur dann ununterbrochen von den andern Eingewiesenen getrennt untergebracht werden, wenn dies unerlässlich ist: a. als vorübergehende therapeutische Massnahme; b. zum Schutz des Eingewiesenen oder Dritter; c. als Disziplinarsanktion; d. zur Verhinderung der Beeinflussung von anderen Eingewiesenen durch Gedankengut, das die Ausübung von terroristischen Aktivitäten begünstigen kann, sofern konkrete Anhaltspunkte auf eine solche Beeinflussung vorliegen. Zu Beginn des Vollzugs der Massnahme wird zusammen mit dem Eingewiesenen oder seinem gesetzlichen Vertreter ein Vollzugsplan erstellt. Dieser enthält namentlich Angaben über die Behandlung der psychischen Störung, der Abhängigkeit oder der Entwicklungsstörung des Eingewiesenen sowie zur Vermeidung von Drittgefährdung. Massnahmen nach den Artikeln 59–61 und 64 können in der Form des Wohn- und Arbeitsexternats vollzogen werden, wenn begründete Aussicht besteht, dass dies entscheidend dazu beiträgt, den Zweck der Massnahme zu erreichen, und wenn keine Gefahr besteht, dass der Eingewiesene flieht oder weitere Straftaten begeht. Artikel 77 Ist der Eingewiesene arbeitsfähig, so wird er zur Arbeit angehalten, soweit seine stationäre Behandlung oder Pflege dies erfordert oder zulässt. Die Artikel 81–83 sind sinngemäss anwendbar. Für die Beziehungen des Eingewiesenen zur Aussenwelt gilt Artikel 84 sinngemäss, sofern nicht Gründe der stationären Behandlung weiter gehende Einschränkungen gebieten. Für die Einweisung in eine offene Einrichtung und für die Bewilligung von Vollzugsöffnungen gilt Artikel 75 Während der lebenslänglichen Verwahrung werden keine Urlaube oder andere Vollzugsöffnungen bewilligt. Für Kontrollen und Untersuchungen gilt Artikel 85 sinngemäss."
art_91,Art. 91,"Gegen Gefangene und Eingewiesene, welche in schuldhafter Weise gegen Strafvollzugsvorschriften oder den Vollzugsplan verstossen, können Disziplinarsanktionen verhängt werden. Disziplinarsanktionen sind: a. der Verweis; b. der zeitweise Entzug oder die Beschränkung der Verfügung über Geldmittel, der Freizeitbeschäftigung oder der Aussenkontakte; c. die Busse; sowie d. der Arrest als eine zusätzliche Freiheitsbeschränkung. Die Kantone erlassen für den Straf- und Massnahmenvollzug ein Disziplinarrecht. Dieses umschreibt die Disziplinartatbestände, bestimmt die Sanktionen und deren Zumessung und regelt das Verfahren."
art_92,Art. 92,Der Vollzug von Strafen und Massnahmen darf aus wichtigen Gründen unterbrochen werden.
art_92_a,Art. 92,"Opfer und Angehörige des Opfers im Sinne von Artikel 1 Absätze 1 und 2 des Opferhilfegesetzes vom 23. März 2007 a. über den Zeitpunkt des Straf- oder Massnahmenantritts des Verurteilten, die Vollzugseinrichtung, die Vollzugsform, sofern sie vom Normalvollzug abweicht, Vollzugsunterbrechungen, Vollzugsöffnungen (Art. 75 b. umgehend über eine Flucht des Verurteilten und deren Beendigung. Die Vollzugsbehörde entscheidet nach Anhörung des Verurteilten über das Gesuch. Sie kann nur dann die Information verweigern oder einen früheren Entscheid zu informieren widerrufen, wenn berechtigte Interessen des Verurteilten überwiegen. Heisst die Vollzugsbehörde ein Gesuch gut, so macht sie die informationsberechtigte Person auf die Vertraulichkeit der bekannt gegebenen Informationen aufmerksam. Personen, die Anspruch auf Opferhilfe nach dem OHG haben, sind gegenüber der beratenden Person einer Beratungsstelle nach Artikel 9 OHG nicht zur Vertraulichkeit verpflichtet."
art_93,Art. 93,"Mit der Bewährungshilfe sollen die betreuten Personen vor Rückfälligkeit bewahrt und sozial integriert werden. Die für die Bewährungshilfe zuständige Behörde leistet und vermittelt die hierfür erforderliche Sozial- und Fachhilfe. Personen, die in der Bewährungshilfe tätig sind, haben über ihre Wahrnehmungen zu schweigen. Sie dürfen Auskünfte über die persönlichen Verhältnisse der betreuten Person Dritten nur geben, wenn die betreute Person oder die für die Bewährungshilfe zuständige Person schriftlich zustimmt. Die Behörden der Strafrechtspflege können bei der für die Bewährungshilfe zuständigen Behörde einen Bericht über die betreute Person einholen."
art_94,Art. 94,"Die Weisungen, welche das Gericht oder die Strafvollzugsbehörde der verurteilten Person für die Probezeit erteilen kann, betreffen insbesondere die Berufsausübung, den Aufenthalt, das Führen eines Motorfahrzeuges, den Schadenersatz sowie die ärztliche und psychologische Betreuung. Bei Delikten gegen die sexuelle Integrität kann die verurteilte Person zum Besuch eines Lernprogramms verpflichtet werden."
art_95,Art. 95,"Das Gericht und die Strafvollzugsbehörde können vor ihrem Entscheid über Bewährungshilfe und Weisungen einen Bericht der Behörde einholen, die für die Bewährungshilfe, die Kontrolle der Weisungen oder den Vollzug der Tätigkeitsverbote oder der Kontakt- und Rayonverbote zuständig ist. Die Anordnung von Bewährungshilfe und die Weisungen sind im Urteil oder im Entscheid festzuhalten und zu begründen. Entzieht sich der Verurteilte der Bewährungshilfe oder missachtet er die Weisungen oder sind die Bewährungshilfe oder die Weisungen nicht durchführbar oder nicht mehr erforderlich, so erstattet die zuständige Behörde dem Gericht oder den Strafvollzugsbehörden Bericht. Das Gericht oder die Strafvollzugsbehörde kann in den Fällen nach Absatz 3: a. die Probezeit um die Hälfte verlängern; b. die Bewährungshilfe aufheben oder neu anordnen; c. die Weisungen ändern, aufheben oder neue Weisungen erteilen. Das Gericht kann in den Fällen nach Absatz 3 die bedingte Strafe widerrufen oder die Rückversetzung in den Straf- oder Massnahmenvollzug anordnen, wenn ernsthaft zu erwarten ist, dass der Verurteilte neue Straftaten begeht."
art_96,Art. 96,"Die Kantone stellen für die Dauer des Strafverfahrens und des Strafvollzugs eine soziale Betreuung sicher, die freiwillig in Anspruch genommen werden kann."
art_97,Art. 97,"Die Strafverfolgung verjährt, wenn die für die Tat angedrohte Höchststrafe: a. lebenslängliche Freiheitsstrafe ist: in 30 Jahren; b. eine Freiheitsstrafe von mehr als drei Jahren ist: in 15 Jahren; c. eine Freiheitsstrafe von drei Jahren ist: in 10 Jahren; d. eine andere Strafe ist: in 7 Jahren. Bei sexuellen Handlungen mit Kindern (Art. 187) sowie bei Straftaten nach den Artikeln 111, 113, 122, 124, 182, 189−191, 193, 193 Ist vor Ablauf der Verjährungsfrist ein erstinstanzliches Urteil ergangen, so tritt die Verjährung nicht mehr ein. Die Verjährung der Strafverfolgung von sexuellen Handlungen mit Kindern (Art. 187) und minderjährigen Abhängigen (Art. 188) sowie von Straftaten nach den Artikeln 111–113, 122, 182, 189–191 und 195, die sich gegen ein Kind unter 16 Jahren richten, bemisst sich nach den Absätzen 1–3, wenn die Straftat vor dem Inkrafttreten der Änderung vom 5. Oktober 2001"
art_98,Art. 98,"Die Verjährung beginnt: a. mit dem Tag, an dem der Täter die strafbare Tätigkeit ausführt; b. wenn der Täter die strafbare Tätigkeit zu verschiedenen Zeiten ausführt, mit dem Tag, an dem er die letzte Tätigkeit ausführt; c. wenn das strafbare Verhalten dauert, mit dem Tag, an dem dieses Verhalten aufhört."
art_99,Art. 99,"Die Strafen verjähren in: a. 30 Jahren, wenn eine lebenslängliche Freiheitsstrafe ausgesprochen wurde; b. 25 Jahren, wenn eine Freiheitsstrafe von zehn oder mehr Jahren ausgesprochen wurde; c. 20 Jahren, wenn eine Freiheitsstrafe von mindestens fünf und weniger als zehn Jahren ausgesprochen wurde; d. 15 Jahren, wenn eine Freiheitsstrafe von mehr als einem und weniger als fünf Jahren ausgesprochen wurde; e. fünf Jahren, wenn eine andere Strafe ausgesprochen wurde. Die Verjährungsfrist einer Freiheitsstrafe verlängert sich: a. um die Zeit, während der sich der Täter im ununterbrochenen Vollzug dieser oder einer anderen Freiheitsstrafe oder Massnahme, die unmittelbar vorausgehend vollzogen wird, befindet; b. um die Dauer der Probezeit bei bedingter Entlassung."
art_100,Art. 100,"Die Verjährung beginnt mit dem Tag, an dem das Urteil rechtlich vollstreckbar wird. Bei der bedingten Strafe oder beim vorausgehenden Vollzug einer Massnahme beginnt sie mit dem Tag, an dem der Vollzug der Strafe angeordnet wird."
art_101,Art. 101,"Keine Verjährung tritt ein für: a. Völkermord (Art. 264); b. Verbrechen gegen die Menschlichkeit (Art. 264 c. Kriegsverbrechen (Art. 264 d. Verbrechen, die als Mittel zu Erpressung oder Nötigung Leib und Leben vieler Menschen in Gefahr brachten oder zu bringen drohten, namentlich unter Verwendung von Massenvernichtungsmitteln, durch Auslösen von Katastrophen oder durch Geiselnahme; e. sexuelle Handlungen mit Kindern (Art. 187 Ziff. 1 und 1 Wäre die Strafverfolgung bei Anwendung der Artikel 97 und 98 verjährt, so kann das Gericht die Strafe mildern. Die Absätze 1 Buchstaben a, c und d sowie 2 gelten, wenn die Strafverfolgung oder die Strafe am 1. Januar 1983 nach dem bis zu jenem Zeitpunkt geltenden Recht noch nicht verjährt war. Absatz 1 Buchstabe b gilt, wenn die Strafverfolgung oder die Strafe beim Inkrafttreten der Änderung vom 18. Juni 2010 dieses Gesetzes nach bisherigem Recht noch nicht verjährt war. Absatz 1 Buchstabe e gilt, wenn die Strafverfolgung oder die Strafe am 30. November 2008 nach dem bis zu jenem Zeitpunkt geltenden Recht noch nicht verjährt war."
art_102,Art. 102,"Wird in einem Unternehmen in Ausübung geschäftlicher Verrichtung im Rahmen des Unternehmenszwecks ein Verbrechen oder Vergehen begangen und kann diese Tat wegen mangelhafter Organisation des Unternehmens keiner bestimmten natürlichen Person zugerechnet werden, so wird das Verbrechen oder Vergehen dem Unternehmen zugerechnet. In diesem Fall wird das Unternehmen mit Busse bis zu 5 Millionen Franken bestraft. Handelt es sich dabei um eine Straftat nach den Artikeln 260 Das Gericht bemisst die Busse insbesondere nach der Schwere der Tat und der Schwere des Organisationsmangels und des angerichteten Schadens sowie nach der wirtschaftlichen Leistungsfähigkeit des Unternehmens. Als Unternehmen im Sinne dieses Titels gelten: a. juristische Personen des Privatrechts; b. juristische Personen des öffentlichen Rechts mit Ausnahme der Gebietskörperschaften; c. Gesellschaften; d. Einzelfirmen"
art_102_a,Art. 102,Kein Inhalt
art_103,Art. 103,"Übertretungen sind Taten, die mit Busse bedroht sind."
art_104,Art. 104,Die Bestimmungen des Ersten Teils gelten mit den nachfolgenden Änderungen auch für die Übertretungen.
art_105,Art. 105,"Die Bestimmungen über die bedingten und die teilbedingten Strafen (Art. 42 und 43), über die Landesverweisung (Art. 66 Versuch und Gehilfenschaft werden nur in den vom Gesetz ausdrücklich bestimmten Fällen bestraft. Freiheitsentziehende Massnahmen (Art. 59–61 und 64), das Tätigkeitsverbot (Art. 67), das Kontakt- und Rayonverbot (Art. 67"
art_106,Art. 106,"Bestimmt es das Gesetz nicht anders, so ist der Höchstbetrag der Busse 10 000 Franken. Das Gericht spricht im Urteil für den Fall, dass die Busse schuldhaft nicht bezahlt wird, eine Ersatzfreiheitsstrafe von mindestens einem Tag und höchstens drei Monaten aus. Das Gericht bemisst Busse und Ersatzfreiheitsstrafe je nach den Verhältnissen des Täters so, dass dieser die Strafe erleidet, die seinem Verschulden angemessen ist. Die Ersatzfreiheitsstrafe entfällt, soweit die Busse nachträglich bezahlt wird. Auf den Vollzug und die Umwandlung der Busse sind die Artikel 35 und 36 Absatz 2 sinngemäss anwendbar."
art_107,Art. 107,Kein Inhalt
art_108,Art. 108,Kein Inhalt
art_109,Art. 109,Die Strafverfolgung und die Strafe verjähren in drei Jahren.
art_110,Art. 110,"  Als Stellt eine Bestimmung auf den Begriff der Sache ab, so findet sie entsprechende Anwendung auf Tiere.   Der Untersuchungshaft ist jede in einem Strafverfahren verhängte Haft, Untersuchungs‑, Sicherheits- und Auslieferungshaft."
art_111,Art. 111,"Wer vorsätzlich einen Menschen tötet, ohne dass eine der besondern Voraussetzungen der nachfolgenden Artikel zutrifft, wird mit Freiheitsstrafe"
art_112,Art. 112,"Handelt der Täter besonders skrupellos, sind namentlich sein Beweggrund, der Zweck der Tat oder die Art der Ausführung besonders verwerflich, so ist die Strafe lebenslängliche Freiheitsstrafe oder Freiheitsstrafe nicht unter zehn Jahren."
art_113,Art. 113,"Handelt der Täter in einer nach den Umständen entschuldbaren heftigen Gemütsbewegung oder unter grosser seelischer Belastung, so ist die Strafe Freiheitsstrafe von einem Jahr bis zu zehn Jahren."
art_114,Art. 114,"Wer aus achtenswerten Beweggründen, namentlich aus Mitleid, einen Menschen auf dessen ernsthaftes und eindringliches Verlangen tötet, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe"
art_115,Art. 115,"Wer aus selbstsüchtigen Beweggründen jemanden zum Selbstmorde verleitet oder ihm dazu Hilfe leistet, wird, wenn der Selbstmord ausgeführt oder versucht wurde, mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe"
