subject,predicate,object,artikel_id,artikel_nummer
Anwendung,gilt wenn,StGB ist milder als vorheriges StGB,art_122,Art. 122
Täter,begeht,Verbrechen,art_123,Art. 123
Verbrechen,heisst,Schädigung,art_123,Art. 123
Verbrechen,wird angewendet auf,Mensch,art_123,Art. 123
Täter,verwendet,"Gift, Waffe oder gefährlicher Gegenstand",art_123,Art. 123
StGB,ist milder als,vorheriges StGB,art_123,Art. 123
Beurteilung,erfolgt,nach Inkrafttreten,art_123,Art. 123
Täter,verstümmelt,Genitalien einer weiblichen Person,art_124,Art. 124
Tat,erheblich und dauerhaft beeinträchtigt,natürliche Funktion der Genitalien einer weiblichen Person,art_124,Art. 124
Tat,anderes schaden,nicht genannt,art_124,Art. 124
Täter,strafe mit freiheitsstrafe von sechs monaten bis zu zehn jahren,nicht genannt,art_124,Art. 124
Täter,strafbar,sich in der Schweiz befindet und nicht ausgeliefert wird,art_124,Art. 124
StGB,ist milder als,nicht genannt,art_124,Art. 124
Anwendung des StGB,gilt wenn,StGB ist milder sind anwendbar,art_124,Art. 124
Täter,verletzt,Mensch,art_125,Art. 125
Tat,heisst,Verbrechen,art_125,Art. 125
Zeitpunkt,vor inkrafttreten,StGB,art_125,Art. 125
Zeitpunkt,nach inkrafttreten,StGB,art_125,Art. 125
Beurteilung,erfolgt,nach Inkrafttreten,art_125,Art. 125
StGB,ist milder als,vorheriges StGB,art_125,Art. 125
Anwendung,gilt wenn,StGB ist milder,art_125,Art. 125
Täter,wird angewendet auf,StGB,art_125,Art. 125
Täter,verübt,Tätlichkeiten,art_126,Art. 126
Täter,"wird von amtes wegen verfolgt, wenn er die tat wiederholt begeht",ohne Bedingung,art_126,Art. 126
a. Täter,"begeht die tat an einer person, die unter seiner obhut steht oder für die er zu sorgen hat",namentlich an einem Kind,art_126,Art. 126
StGB,heisst,StGB,art_126,Art. 126
StGB,ist milder als,vorheriges StGB,art_126,Art. 126
Anwendung,gilt wenn,StGB ist milder,art_126,Art. 126
Täter,verbrechen,Verletzung des StGBes,art_127,Art. 127
Tat,heisst,Aussetzen einer Gefahr für das Leben oder eine schweren unmittelbaren Gefahr für die Gesundheit,art_127,Art. 127
Zeitpunkt,vor inkrafttreten,Unbekannt,art_127,Art. 127
Beurteilung,erfolgt,nach Inkrafttreten,art_127,Art. 127
StGB,ist milder als,Unbekannt,art_127,Art. 127
Anwendung,gilt wenn,Täter wird gemäß StGB bestraft,art_127,Art. 127
Tat,zeitpunkt,nach Inkrafttreten,art_127,Art. 127
Täter,verletzt,Mensch,art_128,Art. 128
Verbrechen,betreffet,Hilfsverweigerung,art_128,Art. 128
Täter,hilft nicht,Mensch,art_128,Art. 128
Verbrechen,betreffent,Nothilfe,art_128,Art. 128
Beurteilung,erfolgt,nach Inkrafttreten,art_128,Art. 128
Vergehen,ist,Hilfsverweigerung oder Behindern von Nothilfe,art_128,Art. 128
StGB,heisst,StGB,art_128,Art. 128
Artikel,2 ist,kein Akteur und darf nie Subjekt sein,art_128,Art. 128
StGB,wird angewendet auf,Täter,art_128,Art. 128
Verbrechen,betrefft,Hilfsverweigerung oder Behindern von Nothilfe,art_128,Art. 128
Vorheriges StGB,ist milder als,StGB,art_128,Art. 128
Anwendung,gilt wenn,StGB ist milder als vorheriges StGB,art_128,Art. 128
Täter,verbrechen,"Alarmieren öffentlichen Sicherheitsdienst, Rettungs- oder Hilfsdienst",art_128_bis,Art. 128
StGB,wird angewendet auf,Täter,art_128_bis,Art. 128
StGB,ist milder als,vorheriges StGB,art_128_bis,Art. 128
Anwendung,gilt wenn,StGB ist milder als vorheriges StGB,art_128_bis,Art. 128
Täter,verbrechen,Mensch in skrupelloser Weise in unmittelbare Lebensgefahr bringen,art_129,Art. 129
Tat,zeitpunkt,vor Inkrafttreten,art_129,Art. 129
StGB,ist milder als,keine Vorregelung,art_129,Art. 129
StGB,wird angewendet auf,Täter,art_129,Art. 129
Anwendung,gilt wenn,StGB ist milder,art_129,Art. 129
Bestrafung,erfolgt,nach Inkrafttreten,art_129,Art. 129
Täter,begeht,Verbrechen,art_130_132,Art. 130–132
Verbrechen,heisst,StGB,art_130_132,Art. 130–132
StGB,wird angewendet auf,Täter,art_130_132,Art. 130–132
Verbrechen,zeitpunkt,vor Inkrafttreten,art_130_132,Art. 130–132
StGB,ist milder als,kein StGB,art_130_132,Art. 130–132
Anwendung,gilt wenn,StGB ist milder,art_130_132,Art. 130–132
Täter,beteiligt sich an,Raufhandel,art_133,Art. 133
Täter,wird bestraft mit,Freiheitsstrafe bis zu drei Jahren oder Geldstrafe,art_133,Art. 133
StGB,heisst,StGB,art_133,Art. 133
StGB,ist milder als,vorheriges StGB,art_133,Art. 133
Anwendung,gilt wenn,Täter beteiligt sich an Raufhandel mit der Folge Tod oder Körperverletzung the Man und StGB ist milder,art_133,Art. 133
Täter,beteiligt sich an,Angriff auf Menschen,art_134,Art. 134
Tat,heisst,Angriff,art_134,Art. 134
Tat,hat zur folge,Tod oder Körperverletzung von Angegriffenen oder Dritten,art_134,Art. 134
StGB,heisst,StGB,art_134,Art. 134
StGB,ist milder als,Unbekannt,art_134,Art. 134
Anwendung,gilt wenn,Keine Voraussetzung angegeben,art_134,Art. 134
Strafe,wird angewendet auf,Täter,art_134,Art. 134
Strafe,erfolgt,mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe,art_134,Art. 134
Täter,verbrechen,"Herstellt, einführt, lagert, in Verkehr bringt, anpreist, ausstellt, anbietet, zeigt, überlässt, zugänglich macht, erwirbt, sich über elektronische Mittel oder sonst wie beschafft oder besitzt",art_135,Art. 135
Tat,zeitpunkt,vor Inkrafttreten,art_135,Art. 135
StGB,wird angewendet auf,Täter,art_135,Art. 135
StGB,ist milder als,"Kein Triple, da nicht angibt, dass es ein vorheriges StGB gab",art_135,Art. 135
Anwendung,gilt wenn,StGB ist milder,art_135,Art. 135
Strafe,erfolgt,Inkrafttreten,art_135,Art. 135
Gegenstände oder Vorführungen,tat enthält,grausame Gewalttätigkeiten gegen Erwachsene oder Tiere oder nicht tatsächliche grausame Gewalttätigkeiten gegen Minderjährige,art_135,Art. 135
Strafe,ist,Freiheitsstrafe bis zu drei Jahren oder Geldstrafe,art_135,Art. 135
Konsument,verbrechen,"herstellt, einführt, lagert, erwirbt, sich über elektronische Mittel oder sonstwie beschafft oder besitzt",art_135,Art. 135
Konsument,zeitpunkt,nach Inkrafttreten,art_135,Art. 135
Täter,verabreicht/stellt zum konsum,alkoholische Getränke/anderen Stoffe,art_136,Art. 136
StGB,ist milder als,keine Angabe,art_136,Art. 136
Anwendung,gilt wenn,"Täter verabreicht/stellt zum Konsum Getränke/Stoffe an ein Kind unter 16 Jahren, die Menge kann die Gesundheit gefährden",art_136,Art. 136
Täter,vergehen,Verbrechen der Anlage von Sache,art_137,Art. 137
Tat,zeitpunkt,vor Inkrafttreten des StGBes,art_137,Art. 137
StGB,wird angewendet auf,Täter,art_137,Art. 137
StGB,ist milder als,keine Bedingung,art_137,Art. 137
Anwendung,gilt wenn,StGB ist milder als kein Vorheriges StGB,art_137,Art. 137
Beurteilung,erfolgt,nach Inkrafttreten des StGBes,art_137,Art. 137
Tat,verbrechen,Veruntreuung einer beweglichen Sache aneignen,art_138,Art. 138
Tat,verbrechen,unrechtmässig Vermögenswerte verwenden,art_138,Art. 138
Tat,zeitpunkt,vor Inkrafttreten,art_138,Art. 138
StGB,ist milder als,vorheriges StGB,art_138,Art. 138
Anwendung,gilt wenn,StGB ist milder,art_138,Art. 138
Tat,beurteilung,erfolgt nach Inkrafttreten,art_138,Art. 138
Freiheitsstrafe bis zu fünf Jahren,wird angewendet auf,Täter,art_138,Art. 138
Geldstrafe,wird angewendet auf,Täter,art_138,Art. 138
Freiheitsstrafe bis zu zehn Jahre,wird angewendet auf,"Täter, wenn Tat als Mitglied einer Behörde, als Beamter, Vormund, Beistand, berufsmäßiger Vermögensverwalter oder bei Ausübung eines Berufes, Gewerbes oder Handelsgeschäftes begangen",art_138,Art. 138
Antrag verfolgt,erfolgt auf,Veruntreuung zum Nachteil eines Angehörigen oder Familiengenossen,art_138,Art. 138
Täter,begeht,Verbrechen,art_139,Art. 139
Verbrechen,heisst,Diebstahl,art_139,Art. 139
Tat,zeitpunkt,vor Inkrafttreten,art_139,Art. 139
StGB,heisst,StGB,art_139,Art. 139
StGB,ist milder als,vorheriges es StGB,art_139,Art. 139
Anwendung,gilt wenn,StGB ist milder,art_139,Art. 139
Dieb,wird angewendet auf,Täter,art_139,Art. 139
Beurteilung,erfolgt,nach Inkrafttreten,art_139,Art. 139
Beurteilung,sucht sich zu bereichern,Täter,art_139,Art. 139
Strafe,wird verhängt,wenn Dieb gewerbsmässig stiehlt,art_139,Art. 139
Strafe,wird verhängt,wenn Dieb zum Angehörigen oder Familiengenossen des Opfers gehört und Tat auf Antrag verfolgt wird,art_139,Art. 139
Strafe,wird verhängt,wenn Dieb als Mitglied einer Bande die sich zur fortgesetzten Verübung von Raub oder Diebstahl zusammengefunden hat,art_139,Art. 139
Strafe,wird verhängt,wenn Dieb zum Zweck des Diebstahls eine Schusswaffe oder eine andere gefährliche Waffe mit sich führt oder eine Explosion verursacht,art_139,Art. 139
Strafe,wird verhängt,"wenn Dieb sonst wie durch die Art, wie er den Diebstahl begeht, seine besondere Gefährlichkeit offenbart",art_139,Art. 139
Räuber,begeht,Verbrechen,art_140,Art. 140
StGB,ist milder als,vorheriges StGB,art_140,Art. 140
Anwendung,gilt wenn,StGB ist in Kraft,art_140,Art. 140
Räuber,wird angewendet auf,StGB,art_140,Art. 140
Strafe,erfolgt,nach Inkrafttreten,art_140,Art. 140
Strafe,beträgt,Freiheitsstrafe von sechs Monaten bis zu zehn Jahren,art_140,Art. 140
Strafe,beträgt,gleiche Strafe,art_140,Art. 140
Strafe,nicht beträgt,unter einem Jahr,art_140,Art. 140
Strafe,nicht beträgt,unter zwei Jahren,art_140,Art. 140
Strafe,nicht beträgt,unter fünf Jahren,art_140,Art. 140
Täter,verbrechen,Entziehen bewegliche Sache ohne Aneignungsabsicht,art_141,Art. 141
Tat,zeitpunkt,vor Inkrafttreten,art_141,Art. 141
StGB,ist milder als,vorheriges StGB,art_141,Art. 141
Anwendung,gilt wenn,StGB ist milder,art_141,Art. 141
Tat,zeitpunkt,nach Inkrafttreten,art_141,Art. 141
Beurteilung,erfolgt,nach Inkrafttreten,art_141,Art. 141
Täter,vergehen,Verbrechen,art_141_bis,Art. 141
Beurteilung,erfolgt,nach Inkrafttreten,art_141_bis,Art. 141
StGB,ist milder als,vorheriges StGB,art_141_bis,Art. 141
Anwendung,gilt wenn,"Täter in seinen oder eines andern Nutzen unrechtmäßig Vermögenswerte verwendet, ohne seinen Willen zugekommen",art_141_bis,Art. 141
StGB,wird angewendet auf,Täter,art_141_bis,Art. 141
Verbrechen,heisst,Entziehen unrechtmässiger Energie von einer Anlage,art_142,Art. 142
- Täter,verbrechen,Entziehen unrechtmässiger Energie von einer elektrischen Anlage,art_142,Art. 142
- StGB,ist milder als,keine Bedingung,art_142,Art. 142
- Beurteilung,erfolgt,nach Inkrafttreten,art_142,Art. 142
- StGB,wird angewendet auf,Täter,art_142,Art. 142
- Anwendung,gilt wenn,"Täter handelt in der Absicht, sich oder einen andern unrechtmässig zu bereichern",art_142,Art. 142
- Strafe,reicht bis zu,drei Jahre,art_142,Art. 142
- Anwendung,gilt wenn,"Täter handelt ohne Absicht, sich oder einen andern unrechtmässig zu bereichern",art_142,Art. 142
- Strafe,reicht bis zu,fünf Jahre,art_142,Art. 142
Täter,beschaftigt sich mit,Verbrechen,art_143,Art. 143
Tat,erfolgt mit absicht,unrechtmässig bereichern,art_143,Art. 143
Tat,hebt sich gegen,Sicherheit der Daten auf,art_143,Art. 143
Tat,betrifft,"Daten, die nicht für den Täter bestimmt sind",art_143,Art. 143
Voraussetzung,ist milder als,keine Strafe,art_143,Art. 143
Anwendung,gilt wenn,"Täter beschaftigt sich mit unbefugter Datenbeschaffung und hat Absicht, sich oder einen anderen unrechtmässig zu bereichern",art_143,Art. 143
Beurteilung,erfolgt,Inkrafttreten des StGBes,art_143,Art. 143
Tat,wird angewendet auf,Täter,art_143,Art. 143
StGB,ist milder als,keine Strafe für unbefugte Datenbeschaffung vorherigem StGB,art_143,Art. 143
Täter,eindringt,auf dem Wege von Datenübertragungseinrichtungen unbefugterweise,art_143_bis,Art. 143
StGB,wird angewendet auf,Täter,art_143_bis,Art. 143
StGB,ist milder als,?,art_143_bis,Art. 143
Anwendung,gilt wenn,StGB ist milder als,art_143_bis,Art. 143
Täter,begangen,Verbrechen,art_144,Art. 144
Zeitpunkt,beim anlegen des gesetzes,vor Inkrafttreten,art_144,Art. 144
StGB,ist milder als,vorheriges StGB,art_144,Art. 144
Anwendung,gilt wenn,StGB ist milder,art_144,Art. 144
Täter,wird angewendet auf,StGB,art_144,Art. 144
Tat,zeitpunkt,nach Inkrafttreten,art_144,Art. 144
Beurteilung,erfolgt,nach Inkrafttreten,art_144,Art. 144
Beurteilung,erfolgt,nach Antrag,art_144,Art. 144
"""Täter""","""verändert""","""Daten""",art_144_bis,Art. 144
"""Täter""","""löscht""","""Daten""",art_144_bis,Art. 144
"""Täter""","""unbrauchbar macht""","""Daten""",art_144_bis,Art. 144
"""Täter""","""verfolgt""","""von Amtes wegen""",art_144_bis,Art. 144
"""Programm-Hersteller""","""verwendet""","""in Ziffer 1 genannte Zwecken""",art_144_bis,Art. 144
"""Programm-Hersteller""","""herstellt""","""Programme""",art_144_bis,Art. 144
"""Programm-Hersteller""","""einführt""","""Programme""",art_144_bis,Art. 144
"""Programm-Hersteller""","""in verkehr bringt""","""Programme""",art_144_bis,Art. 144
"""Programm-Hersteller""","""anpreist""","""Programme""",art_144_bis,Art. 144
"""Programm-Hersteller""","""anbietet""","""Programme""",art_144_bis,Art. 144
"""Programm-Hersteller""","""zugänglich macht""","""Programme""",art_144_bis,Art. 144
"""Programm-Hersteller""","""zu ihrer herstellung anleitung gibt""","""Programme""",art_144_bis,Art. 144
"""Täter""","""bestraft""","""mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe""",art_144_bis,Art. 144
"""Täter""","""bestraft""","""mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe""",art_144_bis,Art. 144
"""Programm-Hersteller""","""bestraft""","""mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe""",art_144_bis,Art. 144
"""Täter, der handelt gewerbsmässig""","""bestraft""","""mit Freiheitsstrafe von sechs Monaten bis zu zehn Jahren""",art_144_bis,Art. 144
Täter,verbrechen,"Entziehen, verfügen, beschädigen, zerstören, entwerten, unbrauchbar machen",art_145,Art. 145
Tat,zeitpunkt,vor Inkrafttreten,art_145,Art. 145
StGB,wird angewendet auf,Täter,art_145,Art. 145
Anwendung,gilt wenn,StGB ist milder,art_145,Art. 145
Beurteilung,erfolgt,nach Inkrafttreten,art_145,Art. 145
Täter,verbrechen,Vergehen,art_146,Art. 146
Täter,bewusst handeln,Ja,art_146,Art. 146
Täter,absicht,sich oder einen anderen unrechtmässig bereichern,art_146,Art. 146
Tater,ziel,irreführen oder arglistig bestärken,art_146,Art. 146
Vorspiegelung/Unterdrückung von Tatsachen,argumente,Täter,art_146,Art. 146
Tat,wegfall der wahrheit,Ja,art_146,Art. 146
Tat,verbrechensart,Betrug,art_146,Art. 146
Tat,opfer,sich oder einen anderen,art_146,Art. 146
Tat,schaden am vermögen,Ja,art_146,Art. 146
Strafe,freiheitsstrafe,bis zu fünf Jahren,art_146,Art. 146
Strafe,freiheitsstrafe,von sechs Monaten bis zu zehn Jahren,art_146,Art. 146
Zeitpunkt,tat,vor Inkrafttreten,art_146,Art. 146
Beurteilung,erfolgt,nach Inkrafttreten,art_146,Art. 146
StGB,ist milder als,vorheriges StGB,art_146,Art. 146
Anwendung,gilt wenn,StGB ist milder,art_146,Art. 146
StGB,wird angewendet auf,Täter,art_146,Art. 146
Täter,verbrechen,"Betrug durch unrichtige, unvollständige oder unbefugte Verwendung von Daten",art_147,Art. 147
Täter,gewerbsmässig,Ja,art_147,Art. 147
Tat,vermögensverschiebung zum schaden eines andern,herbeiführt,art_147,Art. 147
Tat,vermögensverschiebung unmittelbar danach,verdeckt,art_147,Art. 147
StGB,ist milder als,Keine Information gegeben,art_147,Art. 147
Anwendung,gilt wenn,Tat unterliegt den Vorgaben des StGBes und der betrügerische Missbrauch einer Datenverarbeitungsanlage zum Nachteil eines Angehörigen oder Familiengenossen auf Antrag verfolgt wird,art_147,Art. 147
StGB,wird angewendet auf,Täter,art_147,Art. 147
Beurteilung,erfolgt,nach Inkrafttreten des StGBes,art_147,Art. 147
Täter,verbrechen,Verwendung einer ihm vom Aussteller überlassenen Check- oder Kreditkarte oder ein gleichartiges Zahlungsinstrument,art_148,Art. 148
Täter,tat,Schädigt den Aussteller dadurch am Vermögen,art_148,Art. 148
Zeitpunkt,tat,Vergangenheit,art_148,Art. 148
StGB,ist milder als,kein Triple,art_148,Art. 148
Anwendung,gilt wenn,Täter mit Freiheitsstrafe bestraft,art_148,Art. 148
StGB,heisst,StGB,art_148,Art. 148
Beurteilung,erfolgt,nach Veröffentlichung des StGBes,art_148,Art. 148
Täter,tat,schwerere Bestrafung,art_148,Art. 148
Täter,vergehen,"unwahre oder unvollständige Angaben, Verschweigen von Tatsachen oder andere Irrführen",art_148_a,Art.
Tat,zeitpunkt,vor Inkrafttreten,art_148_a,Art.
StGB,wird angewendet auf,Täter,art_148_a,Art.
StGB,ist milder als,kein vorheriges StGB,art_148_a,Art.
Anwendung,gilt wenn,StGB ist milder,art_148_a,Art.
Beurteilung,erfolgt,nach Inkrafttreten,art_148_a,Art.
Strafe,erfolgt,in leichten Fällen ist die Strafe Busse,art_148_a,Art.
Täter,begeht,Verbrechen,art_149,Art. 149
Verbrechen,heisst,Vorsetzen von Speisen oder Getränken im Gastgewerbebetrieb unter Drohung der Bezahlung,art_149,Art. 149
Tat,zeitpunkt,vor Inkrafttreten,art_149,Art. 149
StGB,ist,StGB,art_149,Art. 149
StGB,wird angewendet auf,Täter,art_149,Art. 149
Vorheriges StGB,ist milder als,StGB,art_149,Art. 149
Anwendung,gilt wenn,StGB ist milder,art_149,Art. 149
Beurteilung,erfolgt,nach Inkrafttreten,art_149,Art. 149
Täter,verbrechen,Vergehen,art_150,Art. 150
Tat,zeitpunkt,vor Inkrafttreten,art_150,Art. 150
StGB,heisst,StGB,art_150,Art. 150
Beurteilung,erfolgt,nach Inkrafttreten,art_150,Art. 150
StGB,ist milder als,keine Bedingung,art_150,Art. 150
Anwendung,gilt wenn,StGB ist milder,art_150,Art. 150
Täter,wird angewendet auf,StGB,art_150,Art. 150
Täter,hat verstöttert gegen,StGB,art_150_bis,Art. 150
Tat,ist,Verbrechen,art_150_bis,Art. 150
Tat,wurde begangen durch,"Herstellung, Einführung, Ausführung, Durchführung, Verkehr bringen oder Installieren Geräte...",art_150_bis,Art. 150
Zeitpunkt,vor inkrafttreten,des StGBes,art_150_bis,Art. 150
Beurteilung,erfolgt,nach Inkrafttreten des StGBes,art_150_bis,Art. 150
StGB,ist milder als,vorheriges StGB,art_150_bis,Art. 150
Anwendung,gilt wenn,StGB ist milder,art_150_bis,Art. 150
StGB,wird angewendet auf,Täter,art_150_bis,Art. 150
Täter,arglistig irreführen / arglistig bestärken,Verbrechen,art_151,Art. 151
Tat,zeitpunkt,vor Inkrafttreten,art_151,Art. 151
StGB,ist milder als,"keine Vorregelung, es ist das erste StGB in dieser Frage",art_151,Art. 151
Anwendung,gilt wenn,"Täter ohne Bereicherungsabsicht durch Vorspiegelung oder Unterdrückung von Tatsachen arglistig irreführt oder ihn in einem Irrtum arglistig bestärkt und so den Irrenden zu einem Verhalten bestimmt, wodurch dieser sich selbst oder einen andern am Vermögen schädigt",art_151,Art. 151
Beurteilung,erfolgt,nach Inkrafttreten,art_151,Art. 151
Gründer,tat,Verbrechen,art_152,Art. 152
Inhaber,tat,Verbrechen,art_152,Art. 152
Unbeschränkt haftender Gesellschafter,tat,Verbrechen,art_152,Art. 152
Bevollmächtigter,tat,Verbrechen,art_152,Art. 152
Mitglied der Geschäftsführung,tat,Verbrechen,art_152,Art. 152
Verwaltungsratsmitglied,tat,Verbrechen,art_152,Art. 152
Revisionsstelle-Mitglied,tat,Verbrechen,art_152,Art. 152
Liquidator eines Unternehmens,tat,Verbrechen,art_152,Art. 152
Das Unternehmen,betreibt,Gewerbe,art_152,Art. 152
"Die unwahre oder unvollständige Angaben von erheblicher Bedeutung machten die Tat möglich, die anderen zu schädigenden Vermögensverfügungen veranlassen konnte",zeitpunkt,vor Inkrafttreten des StGBes,art_152,Art. 152
StGB,ist milder als,vorheriges StGB,art_152,Art. 152
Anwendung,gilt wenn,"StGB ist milder und die unwahre oder unvollständige Angaben von erheblicher Bedeutung machten die Tat möglich, die anderen zu schädigenden Vermögensverfügungen veranlassen konnten",art_152,Art. 152
Freiheitsstrafe bis zu drei Jahren,erfolgt,nach Inkrafttreten des StGBes,art_152,Art. 152
Geldstrafe,erfolgt,nach Inkrafttreten des StGBes,art_152,Art. 152
StGB,wird angewendet auf,Täter,art_152,Art. 152
Verbrechen,verschweigen tatsache,Kommt zur Tat,art_153,Art. 153
Zeitpunkt,verübt,StGB in Kraft tritt,art_153,Art. 153
StGB,hieß vorher,Kein VorgängerstGB existiert,art_153,Art. 153
StGB,ist milder als,Kein vorheriges StGB,art_153,Art. 153
Anwendung,gilt wenn,Nicht angegeben,art_153,Art. 153
Täter,begeht verbrechen,Verschweigt Eintragung,art_153,Art. 153
StGB,wird angewendet auf,Täter,art_153,Art. 153
